room_sigudong,room_number,longitude,latitude,security_score,security_fac,room_area,room_contract,building_type,room_price,URL
서울특별시 송파구 잠실동,11782790,127.085978515742,37.5026549387487,16,현관보안 / CCTV / 비디오폰 / 카드키,39.6,월세,공동주택,1억/100,https://www.peterpanz.com/house/11782790
서울특별시 구로구 구로동,11782789,126.89979602112,37.481917093445,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,49.58,전세,공동주택,2억2000,https://www.peterpanz.com/house/11782789
서울특별시 동작구 신대방동,11782784,126.925287132574,37.4971506972132,14,현관보안 / CCTV / 비디오폰,19.83,월세,단독주택,500/40,https://www.peterpanz.com/house/11782784
서울특별시 영등포구 신길동,11782782,126.909919090726,37.5006144377373,14,현관보안 / CCTV / 비디오폰,23.14,월세,단독주택,500/45,https://www.peterpanz.com/house/11782782
서울특별시 동작구 신대방동,11782781,126.929976045865,37.4976947139875,0,-,29.75,월세,-,500/48,https://www.peterpanz.com/house/11782781
서울특별시 영등포구 대림동,11782775,126.90085163845,37.500448135874,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,35.66,월세,단독주택,8000/26,https://www.peterpanz.com/house/11782775
서울특별시 영등포구 신길동,11782756,126.918125365028,37.5004309288314,14,현관보안 / CCTV / 비디오폰,19.83,월세,단독주택,500/35,https://www.peterpanz.com/house/11782756
서울특별시 동작구 대방동,11782754,126.92655,37.508483,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,19.79,월세,단독주택,500/55,https://www.peterpanz.com/house/11782754
서울특별시 영등포구 신길동,11782753,126.91676682757,37.5115207198502,14,현관보안 / CCTV / 비디오폰,23.14,월세,단독주택,500/47,https://www.peterpanz.com/house/11782753
서울특별시 동작구 대방동,11782752,126.92713786233432,37.50078371864465,19,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,26.4,월세,-,300/42,https://www.peterpanz.com/house/11782752
서울특별시 동작구 상도동,11782751,126.937508218889,37.5033080606997,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.75,월세,단독주택,500/45,https://www.peterpanz.com/house/11782751
서울특별시 서초구 방배동,11782749,126.983692903346,37.4850346441913,22,현관보안 / CCTV / 비디오폰 / 자체경비원,166.22,전세,공동주택,13억,https://www.peterpanz.com/house/11782749
경기도 부천시 내동,11782736,126.773007596889,37.5169865373008,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,54.13,전세,공동주택,2억3700,https://www.peterpanz.com/house/11782736
경기도 부천시 소사본동,11782730,126.793190859598,37.474858990144,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,70.02,전세,공동주택,3억,https://www.peterpanz.com/house/11782730
경기도 부천시 도당동,11782727,126.793980744933,37.5212934771325,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,65.06,매매,공동주택,2억2000,https://www.peterpanz.com/house/11782727
서울특별시 금천구 시흥동,11782725,126.904417304523,37.4496960442346,16,현관보안 / CCTV / 인터폰 / 비디오폰,19.83,전세,단독주택,1억2500,https://www.peterpanz.com/house/11782725
서울특별시 강남구 삼성동,11782723,127.047966943482,37.514819870115,6,인터폰 / 비디오폰,59.52,월세,공동주택,3억2000/20,https://www.peterpanz.com/house/11782723
경기도 부천시 도당동,11782715,126.793980744933,37.5212934771325,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,65.06,전세,공동주택,2억2500,https://www.peterpanz.com/house/11782715
경기도 부천시 도당동,11782711,126.787121793579,37.5185644340166,29,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창 / 자체경비원,50.55,전세,공동주택,2억4700,https://www.peterpanz.com/house/11782711
서울특별시 은평구 갈현동,11782706,126.90854128212,37.6160126125717,20,현관보안 / CCTV / 인터폰 / 카드키 / 방범창,29.81,전세,공동주택,2억4500,https://www.peterpanz.com/house/11782706
경기도 부천시 심곡본동,11782702,126.781531636305,37.4809151257065,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,46.35,전세,공동주택,3억1000,https://www.peterpanz.com/house/11782702
경기도 부천시 원종동,11782699,126.808505683564,37.5192956217074,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,50.27,전세,공동주택,2억9700,https://www.peterpanz.com/house/11782699
경기도 부천시 작동,11782687,126.816095163008,37.5146341836854,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,67.87,매매,공동주택,3억4500,https://www.peterpanz.com/house/11782687
경기도 부천시 춘의동,11782670,126.783648138191,37.5052964447874,2,-,30.26,전세,공동주택,1억8000,https://www.peterpanz.com/house/11782670
서울특별시 관악구 봉천동,11782668,126.944952288444,37.483182726065,16,현관보안 / CCTV / 방범창,19.83,월세,단독주택,300/45,https://www.peterpanz.com/house/11782668
서울특별시 동작구 상도동,11782667,126.952715668507,37.4965589328516,18,현관보안 / CCTV / 인터폰 / 방범창,33.05,전세,단독주택,1억9000,https://www.peterpanz.com/house/11782667
서울특별시 마포구 망원동,11782665,126.904860923892,37.5570626244963,1,-,19.83,월세,단독주택,500/40,https://www.peterpanz.com/house/11782665
경기도 부천시 작동,11782657,126.815484732625,37.5148506436206,2,-,48.24,전세,공동주택,2억5900,https://www.peterpanz.com/house/11782657
경기도 부천시 작동,11782654,126.816095163008,37.5146341836854,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,67.87,전세,공동주택,3억4650,https://www.peterpanz.com/house/11782654
서울특별시 양천구 목동,11782649,126.88086807479,37.544007018239,13,현관보안 / CCTV,31.77,전세,공동주택,2억5200,https://www.peterpanz.com/house/11782649
경기도 부천시 소사본동,11782648,126.799105184402,37.4700735739022,2,-,61.85,전세,공동주택,2억8000,https://www.peterpanz.com/house/11782648
서울특별시 송파구 방이동,11782644,127.118826642776,37.5107793841334,18,현관보안 / 인터폰 / 카드키 / 자체경비원,45,전세,공동주택,3억3000,https://www.peterpanz.com/house/11782644
서울특별시 금천구 가산동,11782641,126.892360270098,37.4785847112222,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,26.82,전세,공동주택,2억6250,https://www.peterpanz.com/house/11782641
경기도 부천시 소사본동,11782633,126.793907420438,37.4728269360341,2,-,48.98,전세,공동주택,2억3000,https://www.peterpanz.com/house/11782633
경기도 부천시 소사본동,11782625,126.798050025962,37.4748225247618,2,-,55.64,전세,공동주택,2억4100,https://www.peterpanz.com/house/11782625
서울특별시 금천구 독산동,11782622,126.897100011678,37.476493637198,12,현관보안 / CCTV,15.53,월세,단독주택,200/33,https://www.peterpanz.com/house/11782622
경기도 부천시 송내동,11782620,126.771300720511,37.4796363375551,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,53.77,전세,공동주택,3억1900,https://www.peterpanz.com/house/11782620
서울특별시 송파구 잠실동,11782606,127.085291402955,37.5080618275278,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.22,전세,공동주택,3억5000,https://www.peterpanz.com/house/11782606
경기도 부천시 송내동,11782605,126.771300720511,37.4796363375551,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,53.77,매매,공동주택,3억1900,https://www.peterpanz.com/house/11782605
서울특별시 서초구 방배동,11782603,126.986428085552,37.4951614148344,4,인터폰,27.29,월세,공동주택,1000/65,https://www.peterpanz.com/house/11782603
서울특별시 관악구 신림동,11782595,126.92500098788,37.4861066003005,15,현관보안 / CCTV / 인터폰,27,전세,공동주택,2억2050,https://www.peterpanz.com/house/11782595
서울특별시 강서구 내발산동,11782594,126.833222830568,37.5512781450467,15,현관보안 / CCTV / 비디오폰,40.25,전세,공동주택,2억8875,https://www.peterpanz.com/house/11782594
경기도 부천시 도당동,11782573,126.79363794484,37.519516033192,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,60.86,매매,공동주택,6000,https://www.peterpanz.com/house/11782573
서울특별시 강남구 청담동,11782565,127.053250260495,37.5233735318869,25,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 자체경비원,40.74,월세,공동주택,1300/130,https://www.peterpanz.com/house/11782565
서울특별시 금천구 가산동,11782562,126.892263421259,37.4784772226819,19,현관보안 / CCTV / 인터폰 / 방범창,25.22,전세,공동주택,2억4500,https://www.peterpanz.com/house/11782562
경기도 부천시 고강동,11782558,126.823485885848,37.5249046286825,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,56.09,매매,공동주택,2억8800,https://www.peterpanz.com/house/11782558
서울특별시 강서구 염창동,11782546,126.869964252458,37.5563820722986,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,34.23,전세,공동주택,2억9500,https://www.peterpanz.com/house/11782546
서울특별시 중랑구 중화동,11782544,127.077906420659,37.5974255523593,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.16,전세,공동주택,2억5300,https://www.peterpanz.com/house/11782544
경기도 부천시 심곡본동,11782540,126.776245896071,37.4788819317772,2,-,42.32,전세,공동주택,3억8700,https://www.peterpanz.com/house/11782540
서울특별시 양천구 신월동,11782534,126.8315825685,37.536139484846,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,50.65,전세,공동주택,1억6500,https://www.peterpanz.com/house/11782534
경기도 부천시 소사동,11782528,126.796590820177,37.4846427180252,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,47.15,전세,공동주택,2억9000,https://www.peterpanz.com/house/11782528
서울특별시 영등포구 양평동1가,11782525,126.889735023673,37.5228436490055,13,현관보안 / CCTV / 인터폰,21.48,월세,제2종 근린생활시설,3000/45,https://www.peterpanz.com/house/11782525
서울특별시 양천구 신정동,11784167,126.85349081869,37.5217759368097,15,현관보안 / CCTV / 인터폰 / 비디오폰,21.3,전세,제2종 근린생활시설,1억5000,https://www.peterpanz.com/house/11784167
서울특별시 영등포구 양평동6가,11784137,126.890185356513,37.540524228044,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,19.05,전세,공동주택,2억7000,https://www.peterpanz.com/house/11784137
서울특별시 은평구 응암동,11784130,126.914473366515,37.5877731781292,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,50.98,전세,공동주택,4억7500,https://www.peterpanz.com/house/11784130
서울특별시 양천구 목동,11784115,126.87294328198,37.5445556645932,17,현관보안 / CCTV / 인터폰 / 비디오폰,19.46,전세,공동주택,1억9000,https://www.peterpanz.com/house/11784115
서울특별시 영등포구 당산동3가,11784111,126.89373871662,37.524515659159,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,34,전세,단독주택,1억6000,https://www.peterpanz.com/house/11784111
서울특별시 강서구 화곡동,11784109,126.85751788372,37.534947059245,14,현관보안 / 인터폰 / 방범창,38.2,전세,공동주택,1억3500,https://www.peterpanz.com/house/11784109
서울특별시 영등포구 양평동6가,11784073,126.890185356513,37.540524228044,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,19.05,매매,공동주택,2억7000,https://www.peterpanz.com/house/11784073
서울특별시 강서구 화곡동,11784068,126.8393816846,37.534847080007,14,현관보안 / 인터폰 / 방범창,17.93,전세,공동주택,1억3000,https://www.peterpanz.com/house/11784068
서울특별시 양천구 신정동,11784060,126.8544837698,37.526292266662,18,현관보안 / CCTV / 비디오폰 / 방범창,34.2,전세,단독주택,1억7900,https://www.peterpanz.com/house/11784060
서울특별시 관악구 남현동,11784058,126.97849849591,37.4739643739029,14,현관보안 / CCTV / 인터폰,21.48,월세,단독주택,300/47,https://www.peterpanz.com/house/11784058
서울특별시 강서구 화곡동,11784053,126.834442428164,37.5418645220997,17,현관보안 / CCTV / 인터폰 / 비디오폰,23.65,전세,공동주택,1억7000,https://www.peterpanz.com/house/11784053
서울특별시 영등포구 영등포동6가,11782521,126.904177291542,37.5226194658396,13,현관보안 / CCTV / 인터폰,19.83,월세,제1종 근린생활시설,1000/44,https://www.peterpanz.com/house/11782521
서울특별시 강서구 화곡동,11784047,126.840165116545,37.5426111355071,16,현관보안 / CCTV / 인터폰 / 비디오폰,20.4,월세,단독주택,1000/36,https://www.peterpanz.com/house/11784047
경기도 부천시 원종동,11784035,126.808384910511,37.5284368935323,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,56.82,매매,공동주택,3억1700,https://www.peterpanz.com/house/11784035
서울특별시 마포구 망원동,11784030,126.905595749714,37.5596834934455,15,현관보안 / CCTV / 비디오폰,41.25,전세,공동주택,5억3000,https://www.peterpanz.com/house/11784030
서울특별시 관악구 신림동,11784028,126.92340393389,37.483187209952,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,33.05,전세,단독주택,1억8000,https://www.peterpanz.com/house/11784028
경기도 부천시 송내동,11784013,126.773828242328,37.481592964686,6,인터폰 / 비디오폰,53,매매,공동주택,3억3350,https://www.peterpanz.com/house/11784013
서울특별시 용산구 청파동3가,11782520,126.969347528045,37.5433711664737,1,-,16.53,월세,단독주택,500/40,https://www.peterpanz.com/house/11782520
서울특별시 강남구 역삼동,11782512,127.036566952888,37.5057766028819,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.75,월세,공동주택,1000/80,https://www.peterpanz.com/house/11782512
경기도 부천시 고강동,11782508,126.819897955515,37.5283836525952,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,59.82,매매,공동주택,2억6800,https://www.peterpanz.com/house/11782508
서울특별시 관악구 봉천동,11782502,126.939399673357,37.4801394642859,6,CCTV,23.14,전세,단독주택,1억2000,https://www.peterpanz.com/house/11782502
경기도 부천시 소사동,11782490,126.79765039033,37.48376453888,14,현관보안 / 인터폰 / 방범창,42.1,전세,공동주택,1억2300,https://www.peterpanz.com/house/11782490
서울특별시 광진구 화양동,11782482,127.066841713951,37.5441102734333,1,-,16.53,월세,단독주택,500/50,https://www.peterpanz.com/house/11782482
서울특별시 광진구 구의동,11782481,127.090834434892,37.5394365383131,6,CCTV,16.53,월세,단독주택,500/40,https://www.peterpanz.com/house/11782481
서울특별시 금천구 독산동,11782454,126.89308166067,37.467969758844,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 자체경비원,19.83,월세,제2종 근린생활시설,500/42,https://www.peterpanz.com/house/11782454
경기도 부천시 작동,11782446,126.816095163008,37.5146341836854,2,-,67.87,전세,공동주택,3억4600,https://www.peterpanz.com/house/11782446
서울특별시 강서구 화곡동,11782440,126.84865760035,37.533387553592,15,현관보안 / CCTV / 비디오폰,32.06,전세,공동주택,3억500,https://www.peterpanz.com/house/11782440
서울특별시 동작구 본동,11782432,126.95566851559,37.512051245588,12,현관보안 / 인터폰 / 비디오폰,17.13,전세,공동주택,1억9000,https://www.peterpanz.com/house/11782432
서울특별시 광진구 화양동,11782427,127.068661929067,37.5465609375188,7,현관보안,16.53,월세,단독주택,500/50,https://www.peterpanz.com/house/11782427
서울특별시 광진구 화양동,11782426,127.06654456569,37.5443647933346,14,현관보안 / CCTV / 비디오폰,16.53,월세,단독주택,3000/43,https://www.peterpanz.com/house/11782426
서울특별시 금천구 독산동,11782423,126.90573356643,37.4725739698702,17,현관보안 / CCTV / 카드키 / 방범창,59.49,전세,단독주택,3억8000,https://www.peterpanz.com/house/11782423
서울특별시 강서구 화곡동,11782419,126.84364157838,37.533459522096,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,42.54,전세,공동주택,1억6000,https://www.peterpanz.com/house/11782419
서울특별시 영등포구 영등포동1가,11782412,126.913435261515,37.5182781046379,15,현관보안 / CCTV / 인터폰,36.36,월세,공동주택,3000/80,https://www.peterpanz.com/house/11782412
서울특별시 광진구 자양동,11782406,127.066697779744,37.537251494257,1,-,21.48,월세,단독주택,1000/50,https://www.peterpanz.com/house/11782406
서울특별시 강서구 화곡동,11782400,126.84566156934,37.534722925237,21,현관보안 / 인터폰 / 방범창 / 자체경비원,42.5,전세,공동주택,1억4200,https://www.peterpanz.com/house/11782400
서울특별시 광진구 중곡동,11782399,127.086421055502,37.5588453727288,12,현관보안 / CCTV,16.53,월세,단독주택,1000/50,https://www.peterpanz.com/house/11782399
서울특별시 광진구 화양동,11782397,127.069635482863,37.5448999164258,7,현관보안,16.53,월세,단독주택,500/45,https://www.peterpanz.com/house/11782397
서울특별시 광진구 화양동,11782395,127.067814858112,37.5447358228982,1,-,23.14,월세,단독주택,1000/50,https://www.peterpanz.com/house/11782395
서울특별시 광진구 화양동,11782392,127.07070741178,37.542971231183,1,-,19.83,월세,단독주택,500/40,https://www.peterpanz.com/house/11782392
서울특별시 광진구 화양동,11782390,127.070258130621,37.5427889568717,7,현관보안,33.05,월세,단독주택,1000/75,https://www.peterpanz.com/house/11782390
서울특별시 광진구 화양동,11782387,127.068773138706,37.5430830162667,7,현관보안,16.53,월세,단독주택,500/45,https://www.peterpanz.com/house/11782387
서울특별시 광진구 화양동,11782385,127.072473603158,37.5445697043749,14,현관보안 / CCTV / 비디오폰,19.26,전세,단독주택,2억6000,https://www.peterpanz.com/house/11782385
서울특별시 광진구 능동,11782384,127.081578207869,37.5552659128422,7,현관보안,19.83,월세,단독주택,1000/45,https://www.peterpanz.com/house/11782384
서울특별시 강서구 등촌동,11782381,126.858649123747,37.5566409892256,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,33.41,전세,공동주택,2억9100,https://www.peterpanz.com/house/11782381
서울특별시 광진구 화양동,11782380,127.067814858112,37.5447358228982,7,현관보안,18.18,월세,단독주택,1000/45,https://www.peterpanz.com/house/11782380
서울특별시 관악구 봉천동,11782376,126.959052691925,37.4824755761115,1,-,29.89,전세,단독주택,3억500,https://www.peterpanz.com/house/11782376
서울특별시 강서구 화곡동,11782372,126.84405542519,37.5342000544,14,현관보안 / 인터폰 / 방범창,36.2,전세,공동주택,1억3000,https://www.peterpanz.com/house/11782372
서울특별시 용산구 용문동,11782368,126.95910033793,37.5379446735241,2,-,36.36,전세,공동주택,3억1000,https://www.peterpanz.com/house/11782368
서울특별시 구로구 가리봉동,11782359,126.88671322684,37.4824424163025,14,현관보안 / CCTV / 인터폰,18,전세,단독주택,1억,https://www.peterpanz.com/house/11782359
서울특별시 강서구 염창동,11782352,126.87657931456,37.54813751907,14,현관보안 / 인터폰 / 방범창,52.3,전세,공동주택,1억5600,https://www.peterpanz.com/house/11782352
서울특별시 강서구 화곡동,11782350,126.84397485262,37.529912149642,8,CCTV / 인터폰 / 카드키,30.15,전세,제2종 근린생활시설,1억3000,https://www.peterpanz.com/house/11782350
서울특별시 강서구 화곡동,11782343,126.84214274468,37.538068693915,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,27.06,전세,공동주택,1억3500,https://www.peterpanz.com/house/11782343
서울특별시 강서구 화곡동,11782338,126.84381104324,37.539508587098,12,CCTV / 인터폰 / 비디오폰 / 카드키,26.27,전세,공동주택,1억9000,https://www.peterpanz.com/house/11782338
경기도 부천시 고강동,11782331,126.819897955515,37.5283836525952,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,59.82,전세,공동주택,2억6800,https://www.peterpanz.com/house/11782331
서울특별시 강서구 화곡동,11782328,126.83761971682,37.542075239356,12,CCTV / 인터폰 / 비디오폰 / 카드키,29.97,전세,공동주택,1억8000,https://www.peterpanz.com/house/11782328
서울특별시 강서구 화곡동,11782322,126.83982333295,37.539649891965,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,27.09,전세,공동주택,1억6000,https://www.peterpanz.com/house/11782322
서울특별시 양천구 목동,11784006,126.864801388977,37.54996279411,10,현관보안 / 인터폰,18.69,전세,공동주택,1억1000,https://www.peterpanz.com/house/11784006
서울특별시 동작구 상도동,11784005,126.93622388078,37.501534072594,16,현관보안 / CCTV / 인터폰 / 비디오폰,27.44,전세,단독주택,1억7000,https://www.peterpanz.com/house/11784005
서울특별시 강서구 화곡동,11784004,126.842108442345,37.5299361436878,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,34.04,월세,단독주택,3000/45,https://www.peterpanz.com/house/11784004
서울특별시 강서구 화곡동,11784003,126.846719404384,37.5461102933325,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,24.89,매매,공동주택,2억2600,https://www.peterpanz.com/house/11784003
경기도 부천시 여월동,11783996,126.796437423099,37.5204960257115,17,현관보안 / CCTV / 인터폰 / 비디오폰,42.24,매매,공동주택,2억4800,https://www.peterpanz.com/house/11783996
경기도 부천시 심곡동,11783982,126.775457330149,37.4905144139169,6,인터폰 / 비디오폰,43.89,매매,공동주택,3억1800,https://www.peterpanz.com/house/11783982
서울특별시 광진구 중곡동,11783951,127.07761960086,37.566093013495,17,현관보안 / CCTV / 인터폰 / 비디오폰,52,전세,공동주택,3억1500,https://www.peterpanz.com/house/11783951
서울특별시 양천구 목동,11783937,126.869669941079,37.5373708627968,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,24.83,전세,공동주택,1억4000,https://www.peterpanz.com/house/11783937
서울특별시 구로구 가리봉동,11782285,126.888134206952,37.4808477238019,19,현관보안 / CCTV / 비디오폰 / 방범창,29.94,전세,공동주택,2억,https://www.peterpanz.com/house/11782285
서울특별시 금천구 가산동,11783912,126.890847526719,37.4738683416014,13,현관보안 / CCTV,17.86,월세,공동주택,100/48,https://www.peterpanz.com/house/11783912
서울특별시 금천구 독산동,11783911,126.898380185578,37.4653417705616,13,현관보안 / CCTV / 인터폰,19.69,월세,제1종 근린생활시설,1000/48,https://www.peterpanz.com/house/11783911
서울특별시 양천구 신월동,11783908,126.835964736536,37.5293343711509,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,13,전세,공동주택,2억1000,https://www.peterpanz.com/house/11783908
서울특별시 금천구 가산동,11783896,126.892294332797,37.472851257888,14,현관보안 / CCTV / 인터폰,13.22,월세,단독주택,100/27,https://www.peterpanz.com/house/11783896
서울특별시 구로구 구로동,11782256,126.88060454278,37.4939376626,12,CCTV / 인터폰 / 비디오폰 / 카드키,50.34,전세,공동주택,1억8000,https://www.peterpanz.com/house/11782256
서울특별시 광진구 중곡동,11783893,127.087517922389,37.5631493459669,17,현관보안 / CCTV / 인터폰 / 방범창,73.08,전세,제1종 근린생활시설,2억1000,https://www.peterpanz.com/house/11783893
서울특별시 강서구 화곡동,11782253,126.83850719196,37.538837157523,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,38.59,전세,공동주택,2억2000,https://www.peterpanz.com/house/11782253
서울특별시 강서구 화곡동,11782249,126.84153416249,37.530180689508,5,인터폰 / 카드키,29.93,전세,공동주택,1억5000,https://www.peterpanz.com/house/11782249
서울특별시 영등포구 영등포동6가,11783892,126.901874216614,37.5215747546875,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,25.4,매매,공동주택,3억6900,https://www.peterpanz.com/house/11783892
서울특별시 금천구 독산동,11782246,126.902737634093,37.4770546053763,18,현관보안 / CCTV / 비디오폰 / 방범창,24.79,전세,단독주택,9000,https://www.peterpanz.com/house/11782246
서울특별시 금천구 독산동,11782244,126.894358134889,37.4661940235932,19,현관보안 / CCTV / 비디오폰 / 방범창,48.35,월세,공동주택,1000/55,https://www.peterpanz.com/house/11782244
서울특별시 마포구 성산동,11782242,126.90729475546,37.561074234698,12,CCTV / 인터폰 / 비디오폰 / 카드키,44.08,전세,공동주택,1억5800,https://www.peterpanz.com/house/11782242
서울특별시 구로구 가리봉동,11782241,126.882498314776,37.4858567243182,18,현관보안 / CCTV / 비디오폰 / 방범창,23.14,월세,단독주택,300/39,https://www.peterpanz.com/house/11782241
서울특별시 강서구 화곡동,11782236,126.85440472147,37.535835995662,12,CCTV / 인터폰 / 비디오폰 / 카드키,54.33,전세,공동주택,1억3000,https://www.peterpanz.com/house/11782236
서울특별시 강서구 방화동,11782233,126.807305722286,37.5631740086788,15,현관보안 / CCTV / 인터폰,14.4,전세,공동주택,1억4000,https://www.peterpanz.com/house/11782233
서울특별시 동대문구 답십리동,11783623,127.053100125112,37.5694517657961,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.95,전세,공동주택,3억6000,https://www.peterpanz.com/house/11783623
서울특별시 양천구 신정동,11782232,126.85574253848,37.524950019403,14,현관보안 / 인터폰 / 방범창,33.46,전세,공동주택,1억5200,https://www.peterpanz.com/house/11782232
경기도 부천시 원종동,11783440,126.80285127849,37.525800322337,2,-,62.45,전세,공동주택,1억6800,https://www.peterpanz.com/house/11783440
서울특별시 금천구 독산동,11782231,126.89554282891,37.4667273939691,17,현관보안 / CCTV / 인터폰 / 방범창,24.79,전세,제1종 근린생활시설,6000,https://www.peterpanz.com/house/11782231
서울특별시 금천구 가산동,11782228,126.893080879682,37.476771904427,18,현관보안 / CCTV / 인터폰 / 방범창,23.14,전세,단독주택,5500,https://www.peterpanz.com/house/11782228
서울특별시 금천구 독산동,11782226,126.903519395237,37.4688863299352,18,현관보안 / CCTV / 비디오폰 / 방범창,23.14,전세,단독주택,1억,https://www.peterpanz.com/house/11782226
서울특별시 강서구 화곡동,11782225,126.85823853532,37.53480536369,17,현관보안 / CCTV / 인터폰 / 비디오폰,29.96,전세,공동주택,1억4000,https://www.peterpanz.com/house/11782225
서울특별시 금천구 독산동,11782223,126.899978503171,37.4589155880838,18,현관보안 / CCTV / 비디오폰 / 방범창,21.48,전세,단독주택,1억,https://www.peterpanz.com/house/11782223
서울특별시 강서구 화곡동,11783406,126.83779138914,37.539219744021,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,38.96,전세,공동주택,1억6200,https://www.peterpanz.com/house/11783406
서울특별시 강서구 화곡동,11783401,126.8457904572,37.540781179865,2,-,38.96,전세,공동주택,1억8400,https://www.peterpanz.com/house/11783401
서울특별시 강서구 화곡동,11783399,126.8430687101,37.54152180031,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,39.82,전세,공동주택,1억8200,https://www.peterpanz.com/house/11783399
경기도 부천시 고강동,11783396,126.81745553285,37.525101654716,4,인터폰,63.95,전세,공동주택,1억9300,https://www.peterpanz.com/house/11783396
경기도 부천시 역곡동,11783392,126.80668900341,37.48716285867,2,-,46.38,전세,공동주택,1억5800,https://www.peterpanz.com/house/11783392
경기도 부천시 역곡동,11783391,126.81270911716,37.488300846499,6,방범창,48.91,전세,공동주택,1억5000,https://www.peterpanz.com/house/11783391
서울특별시 구로구 개봉동,11784427,126.84935723879,37.494731555763,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,43.66,전세,공동주택,1억3000,https://www.peterpanz.com/house/11784427
서울특별시 금천구 독산동,11784425,126.893486836,37.465794779578,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.73,전세,공동주택,1억3000,https://www.peterpanz.com/house/11784425
경기도 부천시 원종동,11783382,126.80740874887,37.523102605803,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,49.38,전세,공동주택,2억2500,https://www.peterpanz.com/house/11783382
경기도 부천시 원종동,11783381,126.80741613973,37.522375264695,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,48.56,전세,공동주택,1억8200,https://www.peterpanz.com/house/11783381
서울특별시 양천구 신정동,11784419,126.874360074625,37.5190196671919,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,41.7,전세,공동주택,1억7000,https://www.peterpanz.com/house/11784419
